upi_id,label
amazon_claim@googlepai,1
75283@amazonpay,1
meesho259@okicici,0
myntra@phonepe,0
oyo@okicici,0
uzmbudnx@ybl,0
grofers@okhdfcbank,0
vpvokxoswt58@okicici,0
makemytrip@paytm,0
osbopf@fbl,0
myntra@gpay,0
opdwynptvv@axl,0
amazonprize@ybl,1
trader@gpaay,1
55128556@googlepai,1
oyo@okhdfcbank,0
zomato910@okhdfcbank,0
services@phonpe,1
company@amazonpay1,1
airbnb@axl,0
bigbasket784@jio,0
grofers242@ybl,0
grofers@axl,0
0b54ojehzz@jio,1
swiggy@axl,0
465668938@phonepee,1
flipkart@gpey,1
grofers@amazonpay,0
dunzo@ybl,0
amazon@phonepe,0
r6mhkmmnk74@cwcwip,1
oyo@googlepay1,1
bigbasket@paytm,0
bonus146@googlepey,1
qozvtuowycqp@gpay,0
myntra@axl,0
refund841@googlepai,1
flipkartprize@ybl,1
icdg7jvc24z0c@dtuwznd,1
meesho@phonepe1,1
uber@amazonpay,0
paytmadmin@phonepe1,1
makemytrip@paytm,0
uber@airtel,0
dunzo656@jio,0
amazon-security@temp,1
zomato528@ibl,0
urgent168@phonpe,1
iggwgcxpe747@phonepee,1
flipkart_cashback@test,1
amazon-admin@oksbi,1
phonepe-help@ybl,1
vonowl@gpaay,1
o8rvk8tzw5fe3gm@mycy,1
gcu10cxmi@fxmqzr,1
official613@googlepay,1
pmaxuhodto@ibl,0
zomato@oksbi,0
shop637@gpai,1
i1t0onz3zsxw2gh@ybl,1
pqhaw77@paytm,0
flipkart-offer@airtel,1
xwoxf36@fbl,0
cavrhe77y4cgq@dalxttix,1
uvllr18t@wjvofd,1
meesho@airtel,0
flipkart@ibl,0
zgzqwowrulc94@ybl,0
flipkarturgent@paytmm,1
bigbasket466@googlepay,0
paytm_bonus@amazonpay1,1
wkikgv1iy7hii@xocekbmu,1
swiggy@jio,0
zomato@phonepe,0
y8pfd4s4@aoeuyo,1
19564@paytnn,1
bigbasket668@paytam,1
boljygxw@fbl,0
knvpzbyqje73@okicici,0
amazon109@ibl,0
dunzo@fbl,0
meesho@paytnn,1
claim278@googlepey,1
paytm-refund@phonepe,1
zwvljvwnm89@airtel,0
flipkart_help@paytmm,1
swiggy@googlepay,0
bigbasket685@axl,0
qtow405hmezt@oksbi,1
lnksrvxwy@okhdfcbank,0
oyo@okaxis,0
uber@oksbi,0
3558220@phonepe,1
4iby3gjaevxa0@googlepay,1
phonepe_admin@gpey,1
jgscpafag132@googlepay1,1
myntra@paytam,1
xscxyczh4@okicici,0
243979@paytym,1
zomato@gpay,0
airbnb@okhdfcbank,0
wlsjk@ybl,0
gpaysecurity@googlepai,1
oyo526@okicici,0
customer402@amazanpay,1
uber@phonepe,0
brwmhrzggkog8@jio,0
6806266@airtel,1
1723038391@paytam,1
flipkart_support@amazanpay,1
l95m3fckq2@atikxz,1
makemytrip482@gpaay,1
bigbasket@airtel,0
grofers@okicici,0
ydkeie98@googlepay,0
merchant@gpai,1
9423391391@axl,1
sfwqlrso60@okhdfcbank,0
gncit@paytam,1
rfjrcapryr@ybl,0
verify348@phonepee,1
security768@amazanpay,1
airbnb@amazonpay,0
intfg11hue@mmzf,1
airbnb@fbl,0
ola11@fbl,0
business@goooglepay,1
makemytrip@phonepe,0
wscffyctpnq@airtel,0
o4kpdconzmeyg@pzyoj,1
myntra@fbl,0
grofers@googlepay,0
13303517@goooglepay,1
dunzo@fbl,0
seller717@paytam,1
kefrnzlutze@amazonpay,0
io5pybtqfe48@jbosdgo,1
airbnb@airtel,0
amazon@paytm,0
flipkart382@okaxis,0
airbnb@okaxis,0
ewaksnjlg@amazonpay,0
cashback58@fbl,1
cashback856@googlepay1,1
tysergwsomb@okicici,0
jsxxcxlps@gpay,0
xtzwznvh36@okicici,0
qeeiry39@oksbi,0
mrrad@googlepai,1
uber302@amazonpay,0
oyo302@ybl,0
myntra93@oksbi,0
zomato@amazonpay,0
dunzo296@ybl,0
1553635043@okicici,1
bigbasket@okhdfcbank,0
ntckxsmkk487@phonepay,1
ebpyqlfcil10@fbl,0
6428669@phonepay,1
8225888095@fbl,1
phonepeverify@amazanpay,1
swiggy@okaxis,0
phonepereward@gpay,1
airbnb@paytam,1
makemytrip@okaxis,0
bupncrwbna@okicici,0
bonus165@oksbi,1
fdyrwogtuhal78@paytm,0
store889@gpaay,1
amazonbonus@okhdfcbank,1
20906@axl,1
paytm_prize@gpay,1
amazon@okaxis,0
xflegqyzcrgu14@okaxis,0
62802@phonpe,1
tgcygko@googlepai,1
smzytker5@okicici,0
jdzanxvojlp25@jio,0
airbnb@oksbi,0
drfpdlzg0pxhhp@ikblcu,1
uber@okaxis,0
267004@paytmm,1
161669524@ybl,1
meesho@axl,0
oyo784@oksbi,0
sgsdrodyiz@googlepey,1
security238@paytam,1
obcqxc@fbl,0
swiggy@okhdfcbank,0
ooyufwmhqop65@ybl,0
5202095270@okicici,1
meesho@airtel,0
229368@gpai,1
zxwlkqvv51@paytm,0
plrhdw@gpey,1
mcobtccnql56@fbl,0
945520@googlepay1,1
knwfcnnhk41@fbl,0
swiggy851@ybl,0
bigbasket124@ibl,0
flipkart@googlepay,0
meesho@axl,0
xkmab@googlepay1,1
frefgmp@googlepai,1
meesho@fbl,0
uber@phonepe,0
r7dmll6en7we93u@dmqo,1
16474448@ibl,1
gmhsjvxd@paytm,0
zawzyrfj75@ybl,0
service81@phonepee,1
flipkartbonus@googlepai,1
myntra837@okhdfcbank,0
zomato414@fbl,0
uber291@paytnn,1
46558@okicici,1
tgtxzruyn@phonepe1,1
phonepe-reward@phonpe,1
rmoob@googlepai,1
bo90hq0kzmy39k@uapp,1
urgent98@phonepay,1
myntra187@axl,0
ola860@amazonpay,0
myntra@phonepe,0
d2ch376vqtl4zbh@ijjwql,1
m5pqfqtq83@hsrmghv,1
flipkart223@goooglepay,1
flipkart@ybl,0
myntra@amazonpay,0
ola@okaxis,0
qoracqqatoz1@gpay,0
fdtbwwd@amazanpay,1
official790@paytym,1
u4sc246xogixav@wjglrf,1
gpaybonus@paytmm,1
meesho715@ybl,0
amazon@axl,0
curkzph47@ibl,0
antjq@gpay,0
kxpbmisygfnw@jio,1
tfdi9a9twt10d9@olewkehs,1
3l03fkpld686@paytm,1
psotr@ybl,0
meesho801@axl,0
mtquqz35@paytm,0
amazonoffer@paytam,1
gpaysecurity@paytam,1
ryddpgkwed979@googlepai,1
swiggy356@paytm,0
dffon0rg4rkze@nsxb,1
uber502@airtel,0
qfbjnlpmddxg5@okicici,1
acqdpee@ybl,0
makemytrip797@okhdfcbank,0
airbnb@ybl,0
bookmyshow@jio,0
aftyrtlpvui2@oksbi,0
gpayoffer@phonepee,1
dunzo@oksbi,0
cxyvqf@amazonpay1,1
amazon-winner@test,1
makemytrip@ybl,0
qzftmn21@okaxis,0
305591421@ibl,1
5913271@fbl,1
airbnb564@ybl,0
byrwb337@googlepay1,1
airbnb@okhdfcbank,0
amazon@ibl,0
fsehmlui@amazonpay1,1
airbnb@ibl,0
j3zxzl8p@hdhf,1
flipkart_claim@okaxis,1
bigbasket112@amazonpay,0
meesho638@okhdfcbank,0
450160057@googlepay,1
ola@fbl,0
dunzo@googlepay,0
yrqefwtmn83@okicici,0
nohueukrjzpk52@gpay,0
iwkxtjzpks617@gpey,1
bookmyshow@ybl,0
vkgimlfz@airtel,0
airbnb@okicici,0
dunzo@googlepay,0
dealer@paytnn,1
dunzo89@phonepee,1
gpay-urgent@amazonpey,1
refund224@paytym,1
yk55432e@okaxis,1
8i80ntl9y18xph@jgseiehw,1
grofers@okhdfcbank,0
1487362506@fbl,1
bookmyshow942@oksbi,0
flipkart-prize@fake,1
oyo@axl,0
msbyg@jio,0
amazon@oksbi,0
grofers@googlepay,0
xasloymo91@ybl,0
cdpumx64@fbl,0
amazon@ybl,0
bookmyshow@okaxis,0
bzyzpg265@amazanpay,1
vukvg37@jio,0
snlnhor84@oksbi,0
airbnb918@amazonpay,0
olwtjtwbajmk29@airtel,0
amazonoffer@phonpe,1
9614801@axl,1
bwdgib@paytmm,1
airbnb184@okicici,0
uyzxc@amazanpay,1
yzcnerqh@phonepee,1
dunzo@fbl,0
grofers@googlepay,0
vendor@amazonpay1,1
bigbasket399@okaxis,0
phonepe_team@okicici,1
myntra@gpaay,1
amazon@amazonpay,0
amazon@airtel,0
393296058@phonepay,1
8rdrw6auo@wslms,1
krqidfwj84@okhdfcbank,0
makemytrip900@airtel,0
diebg2k7kri24rn@wzkct,1
fcfico@oksbi,0
airbnb369@ybl,0
eziuqmlcege61@amazonpay,0
oyo@okicici,0
paytm-service@okhdfcbank,1
paytm_official@phonepe,1
flipkart_urgent@goooglepay,1
ola569@okhdfcbank,0
phonepebonus@phonepay,1
team264@gpay,1
vpcghydmon@phonepee,1
ola@phonepe,0
mdgqpsgiml@gpay,0
grofers@gpay,0
80955@oksbi,1
21855@gpai,1
myntra932@gpay,0
dunzo@jio,0
amazon-winner@amazonpey,1
ola@oksbi,0
gpay-team@goooglepay,1
uber152@ybl,0
r24b8w4sflf@rcbd,1
ubllvtfo@paytm,1
verify995@unknown,1
haeqy@oksbi,0
airbnb@amazonpay,0
oyo@ibl,0
sfnov24@jio,0
bookmyshow@paytam,1
enterprise215@googlepay1,1
dunzo@gpai,1
zplnlbiw@paytm,0
yrjlcijys@paytm,0
ezfzh46@okaxis,0
84132@phonepay,1
wxkfjt@googlepey,1
wmrcsslsj79@airtel,0
bdmeiuq@phonepe1,1
swiggy@amazonpay,0
jhl7rgwq69g@bwfoyt,1
ola436@amazonpay1,1
sforiclzf@fbl,0
reward256@goooglepay,1
awrjtxs@airtel,0
nbpkmmwpvrn@oksbi,0
oyo@okaxis,0
verify645@oksbi,1
bigbasket@airtel,0
chqehmqqv@gpey,1
ola@googlepay,0
a3oi806zalb98@qpivoeq,1
83525001@airtel,1
meesho@gpay,0
bookmyshow@googlepay,0
swiggy@googlepay,0
ufjxai@amazonpey,1
gedd41h9cflgmm4@hlxzkzmu,1
etuqcsfyohcw1@gpay,0
rscfhts1kg8@aiyjpy,1
bonus770@phonepe,1
swiggy@oksbi,0
5001100522@amazonpay,1
252701@goooglepay,1
bonus537@paytam,1
myntra640@axl,0
iybymyoe40@phonepe,0
myntra@paytym,1
urgent758@okhdfcbank,1
zlintuqpit63@airtel,0
oyo346@ibl,0
xpelwp92@gpay,0
arnvtokqboxg@okhdfcbank,0
1599849175@phonepay,1
myntra811@okaxis,0
uber765@phonepay,1
im2q05x5dy72k@okicici,1
zomato283@googlepay,0
cashback263@paytmm,1
inybmid58@okicici,0
aftncmpp63@axl,0
amazon-cashback@gpaay,1
security621@googlepay1,1
makemytrip@okhdfcbank,0
makemytrip747@airtel,0
amazonrefund@paytam,1
6188928@ybl,1
flgptk@goooglepay,1
lyexwl@goooglepay,1
amazonclaim@paytmm,1
cpemegk@googlepai,1
874725@gpaay,1
fpkwylwvgxmt24@paytm,0
oyo376@ibl,0
claim909@phonpe,1
4nmdihl54@phonepe,1
hazmonclkddy74@amazonpay,0
blwffm@phonepe1,1
2451918054@fbl,1
ola@phonepe,0
uber701@ybl,0
lgxqitfwe@googlepai,1
company883@gpaay,1
zhzj4blmksh7@tpqro,1
z33m9x4ljlklha@nuutifwr,1
zomato@paytm,0
ckjlevzcac1nf9@dadvofw,1
phonepe-refund@paytm,1
q5kmc4vy24d6@pnzhygrs,1
customer718@okhdfcbank,1
702755@jio,1
lagswjf@gpey,1
flipkart_winner@gpey,1
qihmnba26@paytm,0
bzimkqiz11@airtel,0
hlsns33@okaxis,0
flipkart_refund@fbl,1
8792075266@unknown,1
store@gpai,1
zomato19@gpay,0
ola@okhdfcbank,0
ykkhhpzwk312@phonepe1,1
ekxclewscm54@okaxis,0
bigbasket@ybl,0
support395@amazonpay,1
wwvddn186@paytnn,1
tipetmwdyy44@okicici,0
zomato@ibl,0
meesho@phonepe,0
upqkai@gpey,1
airbnb@okhdfcbank,0
vendor653@phonepay,1
grofers@okaxis,0
swiggy@ibl,0
grofers265@ybl,0
flipkart294@ibl,0
ssjdy83@paytm,0
m6yuvfn47f1@oksbi,1
makemytrip683@jio,0
makemytrip@okicici,0
meesho@ybl,0
jycklm41@fbl,0
swiggy@okaxis,0
dunzo@googlepay,0
flipkart@phonpe,1
phonepe_customer@phonpe,1
amazon@okhdfcbank,0
fjzhik@gpey,1
grofers@okicici,0
dealer@gpai,1
weasvvdhce@amazanpay,1
ola@airtel,0
zomato@fbl,0
oyo@airtel,0
oyo568@paytm,0
tnrbx@googlepay1,1
amazon@oksbi,0
1635238442@okicici,1
flipkart333@okhdfcbank,0
9561434@phonepe,1
rpuzx02ry3w@cgzlishk,1
4oninbks1b@rhvwvapi,1
uber406@jio,0
7547274@axl,1
uber114@amazonpay,0
dealer260@amazonpey,1
business@paytmm,1
makemytrip@phonepe,0
drtcypei@amazanpay,1
uzyev@okhdfcbank,0
security570@googlepay,1
makemytrip287@okhdfcbank,0
myntra844@paytm,0
urgent736@axl,1
myntra114@fbl,0
5666953830@axl,1
ewhpuqmkwib@ibl,0
flipkart@jio,0
50p88jwzt@rwvvb,1
3569440299@phonepee,1
official936@gpaay,1
winner20@okicici,1
meesho@airtel,0
makemytrip@gpay,0
myntra630@okicici,0
zomato@amazonpay1,1
dpdxmu60@jio,0
grofers@gpey,1
gpay-service@paytnn,1
yi3it7x7@doluc,1
oyo@okaxis,0
70slz5ic4@uliqsbq,1
nvziumi@amazanpay,1
rjplbeszen69@okaxis,0
zomato@jio,0
qdeepaoy@amazonpay,0
hknrytqcbid@gpay,0
138039@googlepay,1
swiggy@okhdfcbank,0
amazon626@googlepay,0
7o3w6sqz5b@jvyrcl,1
xfbfvbcg@gpey,1
ola@gpay,0
meesho@googlepay,0
paytm_cashback@oksbi,1
bonus717@airtel,1
ndipmb1@fbl,0
baxvaxm256@paytnn,1
ghjur@paytm,0
official915@okhdfcbank,1
kenaj62@okicici,0
dvlfgdz@phonpe,1
dunzo@phonepe,0
support533@temp,1
dwuvxu@paytm,0
hloemtkzirs@okaxis,0
47632713@axl,1
dfwhstu@okhdfcbank,0
swiggy@ibl,0
zhvmowrjkq@okaxis,0
zomato@oksbi,0
xpzcti94@okicici,0
flipkart23@paytm,0
2517771@phonepe1,1
bookmyshow@axl,0
dunzo55@amazonpay1,1
ecwmamwh@paytm,0
efcjf46@googlepay,0
grofers143@ybl,0
75795@fbl,1
myntra@okaxis,0
bigbasket824@phonepe,0
bonus773@paytam,1
ljcqt@googlepay,0
zy1losuwa@googlepay,1
rnhbfuzmih@amazonpey,1
merchant634@amazonpay1,1
services@goooglepay,1
amazon_cashback@test,1
rqogd@amazonpay,0
zvoeab@goooglepay,1
wexrphe@googlepai,1
ehxbxlmf@googlepay1,1
skhxb@phonepee,1
gdjkwuxvlgf47@amazonpay,0
czgrrsfcgai24@googlepay,0
sreyuniel52@jio,0
cvvppgh@goooglepay,1
grofers@airtel,0
pupg81ko67@hbbdhx,1
shop@goooglepay,1
cuqufmtlztk94@ybl,0
claim932@phonpe,1
zqigbu@googlepai,1
flipkart@amazonpay,0
zomato677@paytm,0
meesho@oksbi,0
sxubgdhgjtzr@okhdfcbank,0
xfrwgpr@googlepay1,1
vhctdidwdi@gpey,1
csudv21@paytm,0
phonepe_urgent@amazonpay,1
ozxndd@fbl,0
makemytrip@airtel,0
uber@airtel,0
phonepe_refund@phonepe1,1
oyo@amazanpay,1
flipkart250@axl,0
nosspney@okicici,0
offer17@phonepay,1
makemytrip@paytm,0
nzosldrks@ibl,0
makemytrip@axl,0
0njuauheogm85h@oksbi,1
gyggkpj51@googlepai,1
amazon_security@amazanpay,1
oyo@okhdfcbank,0
65513@axl,1
8i6jexex@abnhb,1
service483@oksbi,1
makemytrip141@ybl,0
security291@okicici,1
swiggy@ybl,0
zomato@okhdfcbank,0
amazon240@okaxis,0
flipkart@gpay,0
utnwshu@phonpe,1
phonepe-claim@googlepay1,1
flipkart@googlepay,0
bigbasket@paytm,0
h9h3atoy1fiqe7f@ibl,1
pmsolgtctcli@okaxis,0
11832116@okhdfcbank,1
kzpcuselk@qloeclr,1
56049688@gpay,1
flipkart_official@googlepay1,1
evbrarakkm@oksbi,0
amazonsecurity@temp,1
amazon582@airtel,0
ilkklzijkq@jio,0
gpayoffer@amazonpay1,1
oyo403@okicici,0
xagvgf8yj5w@bsphusn,1
guren82@axl,0
79618784@gpey,1
exsqkfbxsk76@gpay,0
admin83@paytam,1
jmebkgfh@googlepay1,1
myntra@okicici,0
8224168@googlepay1,1
admin218@paytnn,1
myntra@airtel,0
2583531@ybl,1
paytm-support@gpay,1
611651@airtel,1
support555@amazonpey,1
bookmyshow@goooglepay,1
uber@axl,0
makemytrip608@okicici,0
agauawiqqx42@ybl,0
grofers@amazonpey,1
sdydbyh@goooglepay,1
rlsxam@amazonpay,0
vvjivh@airtel,0
paytmclaim@paytmm,1
3xu7evtx5f5x@ixzn,1
phonepeadmin@jio,1
v4dr6buq7@qlqnunw,1
myntra@amazonpey,1
dgbocpmuxwss@axl,0
uoasjtimuaj81@phonepe,0
gpay_winner@fake,1
swiggy470@paytym,1
i93tnopuf2d2ot@ffkiaibi,1
oyo@gpay,0
9mf2f7c4hw3@okaxis,1
dunzo@okaxis,0
zomato@jio,0
swiggy@gpey,1
refund979@phonepe1,1
oyo@okaxis,0
flipkart@amazonpay,0
uhimjcf59@oksbi,0
oyo@ibl,0
trader@phonpe,1
grofers@ybl,0
dunzo@jio,0
8n8dv8tc@dpwnuxv,1
jxmie9@jio,0
myntra@ybl,0
services@paytym,1
hqyexkrcr@phonepay,1
eghkj21@okicici,0
oyo723@okhdfcbank,0
aswsd904@gpai,1
help728@phonepe,1
xaxzz9q4ij@ycrtigi,1
45199840@gpai,1
7430332933@paytmm,1
2d0ksbsoj3l@xvdn,1
ola@axl,0
amazon@amazonpay,0
dunzo@okicici,0
s8ow95dv@zhtp,1
38224@googlepay1,1
trader@googlepey,1
jdzkkj@phonepe,0
8357436@googlepey,1
bnuoqwpxfi@googlepay1,1
kwamziioxs82@ybl,0
zk0odmx1rtw3h@wdnjfxa,1
dunzo@airtel,0
oyo@ibl,0
flipkart821@airtel,0
01451@okicici,1
enterprise@phonepee,1
oyo194@ibl,0
amazon@okhdfcbank,0
snobblltstlk@okicici,0
hoh2bdwi04zei@bbna,1
eupoomydn@googlepay1,1
zapfmdyjtmk@paytm,0
opvnsmxfyz@goooglepay,1
meesho@airtel,0
flipkart_refund@paytam,1
yaddhsy73@phonepe,0
fgzqkgzd6@okhdfcbank,0
flipkart250@jio,0
airbnb@okhdfcbank,0
myntra332@phonepe,0
winner371@amazonpay,1
merchant500@amazonpay1,1
flipkart@amazonpay,0
lfdbvvbj@phonepe,0
mhfgdb@okicici,0
tbwiizkjbz802@phonepay,1
makemytrip@ybl,0
hwyxka@amazanpay,1
amazon@paytm,0
bigbasket570@ibl,0
lmeuhctzyqw@googlepay,0
bigbasket87@amazonpay,0
ysyhvgflsd55@fbl,0
zomato233@jio,0
flipkart@phonepe,0
48dobc3hskok@bdcqljs,1
swiggy@okhdfcbank,0
swiggy@airtel,0
uber@airtel,0
oyo@okicici,0
zmtigbim@okaxis,0
yoknzy93@googlepay,0
247140@paytnn,1
flipkart@oksbi,0
airbnb@paytmm,1
oyo@okhdfcbank,0
service478@jio,1
dunzo@jio,0
iowgsga@jio,0
yokcj@amazonpay,0
037976142@axl,1
zomato@googlepay,0
108121@paytym,1
service554@googlepay,1
q4zfpt8ysu8gjg7@lfusbm,1
hdvblpehw65@axl,0
oyo@okhdfcbank,0
uber5@okaxis,0
qar2daa5@oqwhqh,1
airbnb@ybl,0
swiggy@fbl,0
ntgezomb@amazanpay,1
62655894@paytmm,1
ola342@ybl,0
hiaffquimrst93@amazonpay,0
jjmmypudzl@fbl,0
oyo@fbl,0
gpay-claim@googlepay,1
bookmyshow220@jio,0
enterprise@phonepe1,1
myntra@fbl,0
grofers908@ybl,0
40397@fbl,1
business974@phonepay,1
flipkartsecurity@amazonpay,1
xekaklcwbryx@amazonpay,0
myntra36@googlepay,0
paytm_customer@paytm,1
zuvdpeaxoh93@airtel,0
brvjh@gpay,0
tsqbd@amazonpay,0
00215@googlepey,1
uber@fbl,0
claim866@amazonpey,1
8hju1u2em8p@lblj,1
7213372763@amazonpay1,1
amazon@paytmm,1
pchrmkehb18@oksbi,0
qymkpq@ybl,0
paytmbonus@googlepey,1
067522@phonepe1,1
flipkart@oksbi,0
bonus725@gpai,1
grofers@gpey,1
egwoatrzxckh91@googlepay,0
daqbs8ds6q8@okicici,1
swiggy@amazonpay,0
amazonbonus@phonepee,1
rylclcdvnwit@jio,0
axsyacbmzg@phonepay,1
seller@goooglepay,1
xkvuts82@okaxis,0
xknbrsbd32@phonepe,0
service93@gpai,1
meesho68@okhdfcbank,0
8xg0am4ejxv2xcr@yqgavc,1
gpay-reward@ybl,1
uber549@ibl,0
vkiearjvk@paytym,1
uber@amazonpay,0
bookmyshow@oksbi,0
flipkart@phonepe,0
998449@googlepey,1
cbootzkblfc38@airtel,0
admin934@ybl,1
ovwgedt54@okaxis,0
fnsgdh@axl,0
meesho@oksbi,0
hdklob@ibl,0
bhnpn@okicici,0
makemytrip@paytm,0
tpnya39@gpay,0
dunzo@fbl,0
airbnb@jio,0
grofers@ybl,0
bookmyshow77@phonepe,0
590157688@googlepai,1
edmonq6hpv0u@okhdfcbank,1
cashback870@temp,1
eknbgqn51@axl,0
zomato@fbl,0
qq4ydw9ak1k2m0@aavqg,1
muynx@goooglepay,1
jx3rdtqd9@nempazay,1
amazon@amazonpay,0
56009@paytm,1
gowvvepwxfm93@okicici,0
0276795@phonepe,1
gbssdzclw@axl,0
flipkart_team@gpey,1
mefezyxt@googlepay1,1
aueb2csuq5esq@okaxis,1
ntbiza87@jio,0
amazon363@amazonpay,0
airbnb891@phonepe,0
gpayurgent@phonepay,1
myntra@jio,0
3034091@paytym,1
zrtiqe@gpay,0
dunzo@fbl,0
vplrlaqqr150@paytam,1
zomato@axl,0
flipkart_official@ibl,1
airbnb@ybl,0
urgent920@amazonpay,1
meesho@ybl,0
7530187711@amazanpay,1
dunzo753@gpey,1
help873@okaxis,1
lrwfw@paytm,0
verify562@phonepe1,1
bookmyshow575@googlepay,0
iugjlcxad9@fbl,0
amazon682@gpay,0
7380734881@paytmm,1
grofers653@axl,0
itewannwoa84@gpay,0
gvbpcrhuetge@jio,0
ola@airtel,0
nclwfnodub@ybl,0
dunzo@gpay,0
oyo@okicici,0
myntra457@okhdfcbank,0
hzlzdrr4bm@wvwreb,1
v3uexbxx5@dingukd,1
cgiauzmwrxk17@phonepe,0
amazon374@okaxis,0
iautsmflme@ybl,0
syvwl69@jio,0
meesho@okhdfcbank,0
lhcorkwswdu70od@avkjubo,1
hfxamf@jio,0
jaeohqy@airtel,0
44740@gpai,1
rghelm@phonpe,1
bigbasket@jio,0
ggiuzkzhs@gpay,0
phonepe_refund@jio,1
airbnb682@amazonpay,0
bookmyshow138@goooglepay,1
kebkmvlse@gpai,1
ox9j1dfc0p@ybl,1
xsgtqqw@fbl,0
makemytrip@okaxis,0
xsjingmi@googlepay,0
refund13@googlepai,1
162491@googlepey,1
flipkart@oksbi,0
fqkyotfej171@googlepai,1
21057956@phonepe1,1
8243728342@googlepay,1
phonepe-cashback@test,1
44145@amazonpay,1
ola@fbl,0
33924@ibl,1
phonepe_refund@amazonpey,1
661500206@ybl,1
wxzvcehjh28@oksbi,0
flipkart748@googlepay1,1
bookmyshow@googlepay,0
bigbasket591@okhdfcbank,0
ola@airtel,0
flipkart-offer@amazanpay,1
q3zgrwbm@rzulxge,1
ola@ybl,0
security980@googlepay1,1
makemytrip@fbl,0
bigbasket574@googlepay,0
amazon-support@okaxis,1
shop676@amazonpay1,1
ola@amazonpey,1
bigbasket734@jio,0
oyo@okaxis,0
oggzotg@jio,0
dunzo@oksbi,0
cashback486@gpai,1
dbawgphxwhpy@paytm,0
skrdeidnv@paytnn,1
agrvqbqszsxp15@paytm,0
grofers@oksbi,0
wbdcucpbtxl10@jio,0
aeyvbmeb83@okicici,0
vcskxbzifacv36@okicici,0
xiwlwyvn1jt0f@wewv,1
paytm_reward@okicici,1
airbnb275@okicici,0
dunzo@paytm,0
eijrzevu@okhdfcbank,0
security351@gpaay,1
ola777@okhdfcbank,0
tshwb@jio,0
sf8k57p22qme1sl@lwlqb,1
ola359@airtel,0
nydpeghqug678@amazonpey,1
xrx3o1ryp7asq@dhwdm,1
grofers259@okicici,0
alavil67@laum,1
mnbistea80@okaxis,0
lhfmgh99ihm@fbl,1
gbmwoawfi@gpai,1
bigbasket@okhdfcbank,0
bigbasket@gpay,0
0109855@gpaay,1
gpaybonus@gpey,1
0019128@paytmm,1
vfuvyuf@phonepe,0
meesho@okhdfcbank,0
cashback608@amazanpay,1
xvymkacqn@gpai,1
dunzo@phonepe,0
swiggy@oksbi,0
ola@axl,0
jtdswoynu@gpey,1
grofers307@amazonpay,0
5609160@phonepe,1
myntra908@phonepe,0
n4i8nrc9n4@phonepe,1
myntra@ybl,0
team202@jio,1
16202317@googlepey,1
bigbasket918@jio,0
amazon_official@paytym,1
official767@amazonpay1,1
claim185@phonepe,1
paytm_reward@phonepe,1
airbnb835@axl,0
offer362@googlepey,1
oyo@airtel,0
1366178@gpey,1
bonus589@amazonpey,1
ht1sbubmhcyjsk@tduy,1
115ddohnxml7thb@axagmjv,1
jvbjjb0k@byet,1
351586777@axl,1
mydxzym@paytmm,1
ola@oksbi,0
tijztoqtocgz@ibl,0
gdh9sdj0@axl,1
ojxudw@okicici,0
enterprise284@amazonpay1,1
amazon-verify@amazonpey,1
8ddk4o5acckzbp@fsbicpjb,1
gpay-offer@paytam,1
swiggy853@oksbi,0
x55ydud2@kwcpwfzk,1
907467297@paytym,1
cjavngorq@okicici,0
grofers452@axl,0
0443385@amazanpay,1
seller@phonepay,1
makemytrip@gpay,0
okogqrrofrbp@okicici,0
bigbasket@amazonpay,0
winner934@fake,1
oravsdoyqhy95@okhdfcbank,0
shop283@gpaay,1
flipkart-verify@okaxis,1
swiggy313@paytm,0
customer121@paytm,1
05443@gpey,1
cashback461@paytnn,1
oyxoenbqmkb29@axl,0
nbtkcwgipzl85@googlepay,0
vqakfrsmvvb91@airtel,0
shop@paytam,1
559489849@paytam,1
admin465@gpey,1
makemytrip364@okhdfcbank,0
myntra@okicici,0
business@googlepey,1
meesho@airtel,0
flipkart@paytm,0
uber@googlepay,0
uhqaotrlx35@amazonpay,0
ola@airtel,0
ola722@okhdfcbank,0
zzmklnz95@googlepay,0
zomato@amazonpay1,1
mfyiqwixz32@axl,0
merchant@googlepai,1
wycx1ez2zj7up@lqmeenba,1
geqolqzl72@okicici,0
refund785@gpay,1
qyjcw@amazonpey,1
mxygm@paytnn,1
8359923581@okaxis,1
gnoastbjg73@jio,0
uber@googlepay,0
rhsxfalpmhfs@amazonpay,0
ncyugapiij@gpaay,1
dlrwdtzrvgwp63@okicici,0
vlaedhf90@axl,0
phonepe-service@ibl,1
business@gpaay,1
v6apg70r@tcfyiv,1
fuidlowtgf77@jio,0
admin536@okhdfcbank,1
bigbasket542@okaxis,0
meesho805@gpay,0
igattr@oksbi,0
dunzo@paytm,0
ola@gpay,0
uehdwdoeo@paytam,1
bixfceh26@oksbi,0
27336@okicici,1
srwfpdgt@paytym,1
zowltx@gpaay,1
nkipx@fbl,0
ola@ibl,0
amazon@googlepay1,1
9616479@fbl,1
meesho@okaxis,0
jqowasp@ibl,0
amazon999@okaxis,0
phonepe_bonus@goooglepay,1
paytm_bonus@gpay,1
dunzo@axl,0
fnulr@axl,0
offer463@goooglepay,1
flipkart@paytmm,1
72704@oksbi,1
meesho@okicici,0
ola@jio,0
makemytrip@googlepey,1
